tree,site,country,type,month,cases,nonrecombinant
IQTREE,Beijing,China,CoV2,1,4.167989362,no
IQTREE,Beijing,China,CoV2,2,6.754129197,no
IQTREE,Beijing,China,CoV2,3,8.833776087,no
IQTREE,Beijing,China,CoV2,4,9.387706964,no
IQTREE,Beijing,China,CoV2,5,8.417846709,no
IQTREE,Beijing,China,CoV2,6,13.6206389,no
IQTREE,Beijing,China,CoV2,7,9.86992456,no
IQTREE,Beijing,China,CoV2,8,4.682065126,no
IQTREE,Beijing,China,CoV2,9,11.1339911,no
IQTREE,Beijing,China,CoV2,10,10.84783339,no
IQTREE,Beijing,China,CoV2,11,6.565885,no
IQTREE,Beijing,China,CoV2,12,5.7182136,no
IQTREE,Tampere,Finland,CoV2,1,10.98845823,no
IQTREE,Tampere,Finland,CoV2,2,25.20308542,no
IQTREE,Tampere,Finland,CoV2,3,14.31479498,no
IQTREE,Tampere,Finland,CoV2,4,7.969184652,no
IQTREE,Tampere,Finland,CoV2,5,5.113514069,no
IQTREE,Tampere,Finland,CoV2,6,5.113514069,no
IQTREE,Tampere,Finland,CoV2,7,4.082009211,no
IQTREE,Tampere,Finland,CoV2,8,4.082009211,no
IQTREE,Tampere,Finland,CoV2,9,5.113514069,no
IQTREE,Tampere,Finland,CoV2,10,4.082009211,no
IQTREE,Tampere,Finland,CoV2,11,5.113514069,no
IQTREE,Tampere,Finland,CoV2,12,8.824392814,no
IQTREE,Guangzhou,China,CoV2,1,14.31591092,no
IQTREE,Guangzhou,China,CoV2,2,17.98512225,no
IQTREE,Guangzhou,China,CoV2,3,10.09760234,no
IQTREE,Guangzhou,China,CoV2,4,8.101847075,no
IQTREE,Guangzhou,China,CoV2,5,3.968569832,no
IQTREE,Guangzhou,China,CoV2,6,3.174229484,no
IQTREE,Guangzhou,China,CoV2,7,2.521353181,no
IQTREE,Guangzhou,China,CoV2,8,1.718230255,no
IQTREE,Guangzhou,China,CoV2,9,2.555375168,no
IQTREE,Guangzhou,China,CoV2,10,4.077147198,no
IQTREE,Guangzhou,China,CoV2,11,13.64236453,no
IQTREE,Guangzhou,China,CoV2,12,17.84224777,no
IQTREE,Hong Kong,China,CoV2,1,9.913465545,no
IQTREE,Hong Kong,China,CoV2,2,6.467976084,no
IQTREE,Hong Kong,China,CoV2,3,5.751280392,no
IQTREE,Hong Kong,China,CoV2,4,6.467976084,no
IQTREE,Hong Kong,China,CoV2,5,5.229443477,no
IQTREE,Hong Kong,China,CoV2,6,5.531671417,no
IQTREE,Hong Kong,China,CoV2,7,6.377156077,no
IQTREE,Hong Kong,China,CoV2,8,5.440851409,no
IQTREE,Hong Kong,China,CoV2,9,8.133009245,no
IQTREE,Hong Kong,China,CoV2,10,7.601638258,no
IQTREE,Hong Kong,China,CoV2,11,15.3141833,no
IQTREE,Hong Kong,China,CoV2,12,17.77134871,no
IQTREE,Sarlahi,Nepal,CoV2,1,16.48509269,no
IQTREE,Sarlahi,Nepal,CoV2,2,20.71733147,no
IQTREE,Sarlahi,Nepal,CoV2,3,8.562214782,no
IQTREE,Sarlahi,Nepal,CoV2,4,5.334650534,no
IQTREE,Sarlahi,Nepal,CoV2,5,7.86891488,no
IQTREE,Sarlahi,Nepal,CoV2,6,5.77489678,no
IQTREE,Sarlahi,Nepal,CoV2,7,2.012776742,no
IQTREE,Sarlahi,Nepal,CoV2,8,4.569874714,no
IQTREE,Sarlahi,Nepal,CoV2,9,6.193468147,no
IQTREE,Sarlahi,Nepal,CoV2,10,7.035659962,no
IQTREE,Sarlahi,Nepal,CoV2,11,8.074246527,no
IQTREE,Sarlahi,Nepal,CoV2,12,7.370872766,no
IQTREE,Amsterdam,Netherlands,CoV2,1,10.17315768,no
IQTREE,Amsterdam,Netherlands,CoV2,2,11.73431736,no
IQTREE,Amsterdam,Netherlands,CoV2,3,11.50222877,no
IQTREE,Amsterdam,Netherlands,CoV2,4,10.55318046,no
IQTREE,Amsterdam,Netherlands,CoV2,5,10.3093126,no
IQTREE,Amsterdam,Netherlands,CoV2,6,7.426054739,no
IQTREE,Amsterdam,Netherlands,CoV2,7,7.426054739,no
IQTREE,Amsterdam,Netherlands,CoV2,8,5.58110921,no
IQTREE,Amsterdam,Netherlands,CoV2,9,4.770112096,no
IQTREE,Amsterdam,Netherlands,CoV2,10,6.328784639,no
IQTREE,Amsterdam,Netherlands,CoV2,11,6.663805163,no
IQTREE,Amsterdam,Netherlands,CoV2,12,10.29452015,no
IQTREE,Sor Trondelag,Norway,CoV2,1,14.31591092,no
IQTREE,Sor Trondelag,Norway,CoV2,2,17.98512225,no
IQTREE,Sor Trondelag,Norway,CoV2,3,10.09760234,no
IQTREE,Sor Trondelag,Norway,CoV2,4,8.101847075,no
IQTREE,Sor Trondelag,Norway,CoV2,5,3.968569832,no
IQTREE,Sor Trondelag,Norway,CoV2,6,3.174229484,no
IQTREE,Sor Trondelag,Norway,CoV2,7,2.521353181,no
IQTREE,Sor Trondelag,Norway,CoV2,8,1.718230255,no
IQTREE,Sor Trondelag,Norway,CoV2,9,2.555375168,no
IQTREE,Sor Trondelag,Norway,CoV2,10,4.077147198,no
IQTREE,Sor Trondelag,Norway,CoV2,11,13.64236453,no
IQTREE,Sor Trondelag,Norway,CoV2,12,17.84224777,no
IQTREE,New York,USA,CoV2,1,19.34559524,no
IQTREE,New York,USA,CoV2,2,8.277717269,no
IQTREE,New York,USA,CoV2,3,6.705153606,no
IQTREE,New York,USA,CoV2,4,4.768352709,no
IQTREE,New York,USA,CoV2,5,2.450857811,no
IQTREE,New York,USA,CoV2,6,2.880651501,no
IQTREE,New York,USA,CoV2,7,2.880651501,no
IQTREE,New York,USA,CoV2,8,3.394708415,no
IQTREE,New York,USA,CoV2,9,2.880651501,no
IQTREE,New York,USA,CoV2,10,13.44615871,no
IQTREE,New York,USA,CoV2,11,18.5586912,no
IQTREE,New York,USA,CoV2,12,14.41081054,no
IQTREE,Stockholm,Sweden,CoV2,1,17.1945701,no
IQTREE,Stockholm,Sweden,CoV2,2,17.67768373,no
IQTREE,Stockholm,Sweden,CoV2,3,15.86570993,no
IQTREE,Stockholm,Sweden,CoV2,4,9.859323988,no
IQTREE,Stockholm,Sweden,CoV2,5,6.325085791,no
IQTREE,Stockholm,Sweden,CoV2,6,4.230010327,no
IQTREE,Stockholm,Sweden,CoV2,7,4.230010327,no
IQTREE,Stockholm,Sweden,CoV2,8,0.980024006,no
IQTREE,Stockholm,Sweden,CoV2,9,1.144593768,no
IQTREE,Stockholm,Sweden,CoV2,10,2.156351978,no
IQTREE,Stockholm,Sweden,CoV2,11,5.891262033,no
IQTREE,Stockholm,Sweden,CoV2,12,17.32418682,no
IQTREE,South Korea,South Korea,CoV2,1,13.70661808,no
IQTREE,South Korea,South Korea,CoV2,2,9.716381474,no
IQTREE,South Korea,South Korea,CoV2,3,5.491715435,no
IQTREE,South Korea,South Korea,CoV2,4,5.64938521,no
IQTREE,South Korea,South Korea,CoV2,5,3.623362937,no
IQTREE,South Korea,South Korea,CoV2,6,2.967796255,no
IQTREE,South Korea,South Korea,CoV2,7,2.967796255,no
IQTREE,South Korea,South Korea,CoV2,8,1.898608294,no
IQTREE,South Korea,South Korea,CoV2,9,1.984616349,no
IQTREE,South Korea,South Korea,CoV2,10,6.737630918,no
IQTREE,South Korea,South Korea,CoV2,11,18.55696175,no
IQTREE,South Korea,South Korea,CoV2,12,27.72165811,no
IQTREE,Colorado,USA,CoV2,12,6.038021798,no
IQTREE,Colorado,USA,CoV2,2,5.358763321,no
IQTREE,Colorado,USA,CoV2,3,12.22097172,no
IQTREE,Colorado,USA,CoV2,4,18.59862276,no
IQTREE,Colorado,USA,CoV2,5,14.76709361,no
IQTREE,Colorado,USA,CoV2,6,10.71752664,no
IQTREE,Colorado,USA,CoV2,7,10.71752664,no
IQTREE,Colorado,USA,CoV2,8,5.320121517,no
IQTREE,Colorado,USA,CoV2,9,4.458533617,no
IQTREE,Colorado,USA,CoV2,10,4.458533617,no
IQTREE,Colorado,USA,CoV2,11,4.798162855,no
IQTREE,Colorado,USA,CoV2,1,4.458533617,no
IQTREE,Gothenburg,Sweden,CoV2,1,18.50159959,no
IQTREE,Gothenburg,Sweden,CoV2,2,19.47768125,no
IQTREE,Gothenburg,Sweden,CoV2,3,11.42741842,no
IQTREE,Gothenburg,Sweden,CoV2,4,5.490141658,no
IQTREE,Gothenburg,Sweden,CoV2,5,6.139309843,no
IQTREE,Gothenburg,Sweden,CoV2,6,6.902126931,no
IQTREE,Gothenburg,Sweden,CoV2,7,6.902126931,no
IQTREE,Gothenburg,Sweden,CoV2,8,2.637412321,no
IQTREE,Gothenburg,Sweden,CoV2,9,2.090938474,no
IQTREE,Gothenburg,Sweden,CoV2,10,6.065235831,no
IQTREE,Gothenburg,Sweden,CoV2,11,3.415704259,no
IQTREE,Gothenburg,Sweden,CoV2,12,14.99751116,no
IQTREE,Yamagata,Japan,CoV2,1,17.50523895,no
IQTREE,Yamagata,Japan,CoV2,2,23.91959549,no
IQTREE,Yamagata,Japan,CoV2,3,18.28701276,no
IQTREE,Yamagata,Japan,CoV2,4,7.640085522,no
IQTREE,Yamagata,Japan,CoV2,5,5.124672388,no
IQTREE,Yamagata,Japan,CoV2,6,1.897401247,no
IQTREE,Yamagata,Japan,CoV2,7,1.897401247,no
IQTREE,Yamagata,Japan,CoV2,8,2.765407357,no
IQTREE,Yamagata,Japan,CoV2,9,1.857559126,no
IQTREE,Yamagata,Japan,CoV2,10,3.817279159,no
IQTREE,Yamagata,Japan,CoV2,11,6.980224059,no
IQTREE,Yamagata,Japan,CoV2,12,5.284687574,no
IQTREE,Nakhon Si Thammarat,Thailand,CoV2,1,17.50523895,no
IQTREE,Nakhon Si Thammarat,Thailand,CoV2,2,23.91959549,no
IQTREE,Nakhon Si Thammarat,Thailand,CoV2,3,18.28701276,no
IQTREE,Nakhon Si Thammarat,Thailand,CoV2,4,7.640085522,no
IQTREE,Nakhon Si Thammarat,Thailand,CoV2,5,5.124672388,no
IQTREE,Nakhon Si Thammarat,Thailand,CoV2,6,1.897401247,no
IQTREE,Nakhon Si Thammarat,Thailand,CoV2,7,1.897401247,no
IQTREE,Nakhon Si Thammarat,Thailand,CoV2,8,2.765407357,no
IQTREE,Nakhon Si Thammarat,Thailand,CoV2,9,1.857559126,no
IQTREE,Nakhon Si Thammarat,Thailand,CoV2,10,3.817279159,no
IQTREE,Nakhon Si Thammarat,Thailand,CoV2,11,6.980224059,no
IQTREE,Nakhon Si Thammarat,Thailand,CoV2,12,5.284687574,no
IQTREE_non_recombinant,Beijing,China,CoV2,1,4.098666085,yes
IQTREE_non_recombinant,Beijing,China,CoV2,2,6.986047918,yes
IQTREE_non_recombinant,Beijing,China,CoV2,3,9.050001908,yes
IQTREE_non_recombinant,Beijing,China,CoV2,4,9.19198194,yes
IQTREE_non_recombinant,Beijing,China,CoV2,5,8.63721111,yes
IQTREE_non_recombinant,Beijing,China,CoV2,6,13.66785295,yes
IQTREE_non_recombinant,Beijing,China,CoV2,7,10.21122204,yes
IQTREE_non_recombinant,Beijing,China,CoV2,8,4.603028742,yes
IQTREE_non_recombinant,Beijing,China,CoV2,9,11.10128736,yes
IQTREE_non_recombinant,Beijing,China,CoV2,10,10.32576988,yes
IQTREE_non_recombinant,Beijing,China,CoV2,11,6.362681203,yes
IQTREE_non_recombinant,Beijing,China,CoV2,12,5.764248876,yes
IQTREE_non_recombinant,Tampere,Finland,CoV2,1,10.59304474,yes
IQTREE_non_recombinant,Tampere,Finland,CoV2,2,25.12470375,yes
IQTREE_non_recombinant,Tampere,Finland,CoV2,3,14.85423799,yes
IQTREE_non_recombinant,Tampere,Finland,CoV2,4,7.89548068,yes
IQTREE_non_recombinant,Tampere,Finland,CoV2,5,5.120733023,yes
IQTREE_non_recombinant,Tampere,Finland,CoV2,6,5.120733023,yes
IQTREE_non_recombinant,Tampere,Finland,CoV2,7,4.097011844,yes
IQTREE_non_recombinant,Tampere,Finland,CoV2,8,4.097011844,yes
IQTREE_non_recombinant,Tampere,Finland,CoV2,9,5.120733023,yes
IQTREE_non_recombinant,Tampere,Finland,CoV2,10,4.097011844,yes
IQTREE_non_recombinant,Tampere,Finland,CoV2,11,5.120733023,yes
IQTREE_non_recombinant,Tampere,Finland,CoV2,12,8.75856522,yes
IQTREE_non_recombinant,Guangzhou,China,CoV2,1,14.27892487,yes
IQTREE_non_recombinant,Guangzhou,China,CoV2,2,18.25029577,yes
IQTREE_non_recombinant,Guangzhou,China,CoV2,3,9.693152439,yes
IQTREE_non_recombinant,Guangzhou,China,CoV2,4,7.758078855,yes
IQTREE_non_recombinant,Guangzhou,China,CoV2,5,3.862988589,yes
IQTREE_non_recombinant,Guangzhou,China,CoV2,6,3.049304777,yes
IQTREE_non_recombinant,Guangzhou,China,CoV2,7,2.467036473,yes
IQTREE_non_recombinant,Guangzhou,China,CoV2,8,1.695311379,yes
IQTREE_non_recombinant,Guangzhou,China,CoV2,9,2.581867466,yes
IQTREE_non_recombinant,Guangzhou,China,CoV2,10,4.147884513,yes
IQTREE_non_recombinant,Guangzhou,China,CoV2,11,14.02612081,yes
IQTREE_non_recombinant,Guangzhou,China,CoV2,12,18.18903406,yes
IQTREE_non_recombinant,Hong Kong,China,CoV2,1,10.11856694,yes
IQTREE_non_recombinant,Hong Kong,China,CoV2,2,6.468098775,yes
IQTREE_non_recombinant,Hong Kong,China,CoV2,3,5.618605235,yes
IQTREE_non_recombinant,Hong Kong,China,CoV2,4,6.468098775,yes
IQTREE_non_recombinant,Hong Kong,China,CoV2,5,5.331684246,yes
IQTREE_non_recombinant,Hong Kong,China,CoV2,6,5.358715467,yes
IQTREE_non_recombinant,Hong Kong,China,CoV2,7,6.386860372,yes
IQTREE_non_recombinant,Hong Kong,China,CoV2,8,5.277477063,yes
IQTREE_non_recombinant,Hong Kong,China,CoV2,9,7.781568228,yes
IQTREE_non_recombinant,Hong Kong,China,CoV2,10,7.380020786,yes
IQTREE_non_recombinant,Hong Kong,China,CoV2,11,15.75494317,yes
IQTREE_non_recombinant,Hong Kong,China,CoV2,12,18.05536095,yes
IQTREE_non_recombinant,Sarlahi,Nepal,CoV2,1,17.18554083,yes
IQTREE_non_recombinant,Sarlahi,Nepal,CoV2,2,21.41474206,yes
IQTREE_non_recombinant,Sarlahi,Nepal,CoV2,3,8.607859703,yes
IQTREE_non_recombinant,Sarlahi,Nepal,CoV2,4,5.236256546,yes
IQTREE_non_recombinant,Sarlahi,Nepal,CoV2,5,7.837670443,yes
IQTREE_non_recombinant,Sarlahi,Nepal,CoV2,6,5.822167817,yes
IQTREE_non_recombinant,Sarlahi,Nepal,CoV2,7,1.973264865,yes
IQTREE_non_recombinant,Sarlahi,Nepal,CoV2,8,4.356645392,yes
IQTREE_non_recombinant,Sarlahi,Nepal,CoV2,9,5.849333568,yes
IQTREE_non_recombinant,Sarlahi,Nepal,CoV2,10,6.622456122,yes
IQTREE_non_recombinant,Sarlahi,Nepal,CoV2,11,7.817542266,yes
IQTREE_non_recombinant,Sarlahi,Nepal,CoV2,12,7.276520388,yes
IQTREE_non_recombinant,Amsterdam,Netherlands,CoV2,1,10.08637007,yes
IQTREE_non_recombinant,Amsterdam,Netherlands,CoV2,2,11.72633045,yes
IQTREE_non_recombinant,Amsterdam,Netherlands,CoV2,3,11.49599319,yes
IQTREE_non_recombinant,Amsterdam,Netherlands,CoV2,4,10.53073815,yes
IQTREE_non_recombinant,Amsterdam,Netherlands,CoV2,5,10.50259531,yes
IQTREE_non_recombinant,Amsterdam,Netherlands,CoV2,6,7.576607613,yes
IQTREE_non_recombinant,Amsterdam,Netherlands,CoV2,7,7.576607613,yes
IQTREE_non_recombinant,Amsterdam,Netherlands,CoV2,8,5.638411438,yes
IQTREE_non_recombinant,Amsterdam,Netherlands,CoV2,9,4.78985835,yes
IQTREE_non_recombinant,Amsterdam,Netherlands,CoV2,10,6.247545349,yes
IQTREE_non_recombinant,Amsterdam,Netherlands,CoV2,11,6.403799547,yes
IQTREE_non_recombinant,Amsterdam,Netherlands,CoV2,12,10.29445594,yes
IQTREE_non_recombinant,Sor Trondelag,Norway,CoV2,1,14.27892487,yes
IQTREE_non_recombinant,Sor Trondelag,Norway,CoV2,2,18.25029577,yes
IQTREE_non_recombinant,Sor Trondelag,Norway,CoV2,3,9.693152439,yes
IQTREE_non_recombinant,Sor Trondelag,Norway,CoV2,4,7.758078855,yes
IQTREE_non_recombinant,Sor Trondelag,Norway,CoV2,5,3.862988589,yes
IQTREE_non_recombinant,Sor Trondelag,Norway,CoV2,6,3.049304777,yes
IQTREE_non_recombinant,Sor Trondelag,Norway,CoV2,7,2.467036473,yes
IQTREE_non_recombinant,Sor Trondelag,Norway,CoV2,8,1.695311379,yes
IQTREE_non_recombinant,Sor Trondelag,Norway,CoV2,9,2.581867466,yes
IQTREE_non_recombinant,Sor Trondelag,Norway,CoV2,10,4.147884513,yes
IQTREE_non_recombinant,Sor Trondelag,Norway,CoV2,11,14.02612081,yes
IQTREE_non_recombinant,Sor Trondelag,Norway,CoV2,12,18.18903406,yes
IQTREE_non_recombinant,New York,USA,CoV2,1,19.42688715,yes
IQTREE_non_recombinant,New York,USA,CoV2,2,8.135847818,yes
IQTREE_non_recombinant,New York,USA,CoV2,3,6.754564439,yes
IQTREE_non_recombinant,New York,USA,CoV2,4,4.911942879,yes
IQTREE_non_recombinant,New York,USA,CoV2,5,2.439178175,yes
IQTREE_non_recombinant,New York,USA,CoV2,6,2.865728666,yes
IQTREE_non_recombinant,New York,USA,CoV2,7,2.865728666,yes
IQTREE_non_recombinant,New York,USA,CoV2,8,3.462285281,yes
IQTREE_non_recombinant,New York,USA,CoV2,9,2.865728666,yes
IQTREE_non_recombinant,New York,USA,CoV2,10,12.94703111,yes
IQTREE_non_recombinant,New York,USA,CoV2,11,18.64652701,yes
IQTREE_non_recombinant,New York,USA,CoV2,12,14.67855014,yes
IQTREE_non_recombinant,Stockholm,Sweden,CoV2,1,17.51128346,yes
IQTREE_non_recombinant,Stockholm,Sweden,CoV2,2,17.29728744,yes
IQTREE_non_recombinant,Stockholm,Sweden,CoV2,3,15.29808116,yes
IQTREE_non_recombinant,Stockholm,Sweden,CoV2,4,9.539606422,yes
IQTREE_non_recombinant,Stockholm,Sweden,CoV2,5,6.211346309,yes
IQTREE_non_recombinant,Stockholm,Sweden,CoV2,6,4.261450665,yes
IQTREE_non_recombinant,Stockholm,Sweden,CoV2,7,4.261450665,yes
IQTREE_non_recombinant,Stockholm,Sweden,CoV2,8,0.95979276,yes
IQTREE_non_recombinant,Stockholm,Sweden,CoV2,9,1.182978485,yes
IQTREE_non_recombinant,Stockholm,Sweden,CoV2,10,2.177743488,yes
IQTREE_non_recombinant,Stockholm,Sweden,CoV2,11,6.118366623,yes
IQTREE_non_recombinant,Stockholm,Sweden,CoV2,12,18.05027595,yes
IQTREE_non_recombinant,South Korea,South Korea,CoV2,1,13.55123504,yes
IQTREE_non_recombinant,South Korea,South Korea,CoV2,2,9.261394089,yes
IQTREE_non_recombinant,South Korea,South Korea,CoV2,3,5.256410326,yes
IQTREE_non_recombinant,South Korea,South Korea,CoV2,4,5.506674237,yes
IQTREE_non_recombinant,South Korea,South Korea,CoV2,5,3.63258632,yes
IQTREE_non_recombinant,South Korea,South Korea,CoV2,6,2.946706871,yes
IQTREE_non_recombinant,South Korea,South Korea,CoV2,7,2.946706871,yes
IQTREE_non_recombinant,South Korea,South Korea,CoV2,8,1.976755711,yes
IQTREE_non_recombinant,South Korea,South Korea,CoV2,9,1.958330535,yes
IQTREE_non_recombinant,South Korea,South Korea,CoV2,10,6.777607088,yes
IQTREE_non_recombinant,South Korea,South Korea,CoV2,11,18.92710041,yes
IQTREE_non_recombinant,South Korea,South Korea,CoV2,12,28.26545425,yes
IQTREE_non_recombinant,Colorado,USA,CoV2,12,6.075436795,yes
IQTREE_non_recombinant,Colorado,USA,CoV2,2,5.450944803,yes
IQTREE_non_recombinant,Colorado,USA,CoV2,3,12.08762842,yes
IQTREE_non_recombinant,Colorado,USA,CoV2,4,18.47531122,yes
IQTREE_non_recombinant,Colorado,USA,CoV2,5,14.38120917,yes
IQTREE_non_recombinant,Colorado,USA,CoV2,6,10.90188961,yes
IQTREE_non_recombinant,Colorado,USA,CoV2,7,10.90188961,yes
IQTREE_non_recombinant,Colorado,USA,CoV2,8,5.372877838,yes
IQTREE_non_recombinant,Colorado,USA,CoV2,9,4.582328601,yes
IQTREE_non_recombinant,Colorado,USA,CoV2,10,4.582328601,yes
IQTREE_non_recombinant,Colorado,USA,CoV2,11,4.894574597,yes
IQTREE_non_recombinant,Colorado,USA,CoV2,1,4.582328601,yes
IQTREE_non_recombinant,Gothenburg,Sweden,CoV2,1,18.86642193,yes
IQTREE_non_recombinant,Gothenburg,Sweden,CoV2,2,19.35267585,yes
IQTREE_non_recombinant,Gothenburg,Sweden,CoV2,3,11.11720567,yes
IQTREE_non_recombinant,Gothenburg,Sweden,CoV2,4,5.320600012,yes
IQTREE_non_recombinant,Gothenburg,Sweden,CoV2,5,5.800215324,yes
IQTREE_non_recombinant,Gothenburg,Sweden,CoV2,6,6.563601987,yes
IQTREE_non_recombinant,Gothenburg,Sweden,CoV2,7,6.563601987,yes
IQTREE_non_recombinant,Gothenburg,Sweden,CoV2,8,2.620416619,yes
IQTREE_non_recombinant,Gothenburg,Sweden,CoV2,9,2.115246492,yes
IQTREE_non_recombinant,Gothenburg,Sweden,CoV2,10,6.334983871,yes
IQTREE_non_recombinant,Gothenburg,Sweden,CoV2,11,3.521825618,yes
IQTREE_non_recombinant,Gothenburg,Sweden,CoV2,12,15.624758,yes
IQTREE_non_recombinant,Yamagata,Japan,CoV2,1,17.86239678,yes
IQTREE_non_recombinant,Yamagata,Japan,CoV2,2,24.52803177,yes
IQTREE_non_recombinant,Yamagata,Japan,CoV2,3,18.18127273,yes
IQTREE_non_recombinant,Yamagata,Japan,CoV2,4,7.209076563,yes
IQTREE_non_recombinant,Yamagata,Japan,CoV2,5,4.957181406,yes
IQTREE_non_recombinant,Yamagata,Japan,CoV2,6,1.821195446,yes
IQTREE_non_recombinant,Yamagata,Japan,CoV2,7,1.821195446,yes
IQTREE_non_recombinant,Yamagata,Japan,CoV2,8,2.795091909,yes
IQTREE_non_recombinant,Yamagata,Japan,CoV2,9,1.783175473,yes
IQTREE_non_recombinant,Yamagata,Japan,CoV2,10,3.755892104,yes
IQTREE_non_recombinant,Yamagata,Japan,CoV2,11,6.913686758,yes
IQTREE_non_recombinant,Yamagata,Japan,CoV2,12,5.106380364,yes
IQTREE_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,1,17.86239678,yes
IQTREE_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,2,24.52803177,yes
IQTREE_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,3,18.18127273,yes
IQTREE_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,4,7.209076563,yes
IQTREE_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,5,4.957181406,yes
IQTREE_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,6,1.821195446,yes
IQTREE_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,7,1.821195446,yes
IQTREE_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,8,2.795091909,yes
IQTREE_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,9,1.783175473,yes
IQTREE_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,10,3.755892104,yes
IQTREE_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,11,6.913686758,yes
IQTREE_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,12,5.106380364,yes
IQTREE_RelTime,Beijing,China,CoV2,1,4.153068266,no
IQTREE_RelTime,Beijing,China,CoV2,2,6.140478285,no
IQTREE_RelTime,Beijing,China,CoV2,3,8.520523092,no
IQTREE_RelTime,Beijing,China,CoV2,4,9.27536191,no
IQTREE_RelTime,Beijing,China,CoV2,5,8.044514131,no
IQTREE_RelTime,Beijing,China,CoV2,6,14.52555974,no
IQTREE_RelTime,Beijing,China,CoV2,7,9.179611901,no
IQTREE_RelTime,Beijing,China,CoV2,8,4.894655298,no
IQTREE_RelTime,Beijing,China,CoV2,9,11.13483926,no
IQTREE_RelTime,Beijing,China,CoV2,10,11.68939077,no
IQTREE_RelTime,Beijing,China,CoV2,11,6.888253234,no
IQTREE_RelTime,Beijing,China,CoV2,12,5.553744109,no
IQTREE_RelTime,Tampere,Finland,CoV2,1,11.8966253,no
IQTREE_RelTime,Tampere,Finland,CoV2,2,24.36721305,no
IQTREE_RelTime,Tampere,Finland,CoV2,3,12.7948058,no
IQTREE_RelTime,Tampere,Finland,CoV2,4,8.402953481,no
IQTREE_RelTime,Tampere,Finland,CoV2,5,5.222450986,no
IQTREE_RelTime,Tampere,Finland,CoV2,6,5.222450986,no
IQTREE_RelTime,Tampere,Finland,CoV2,7,4.041948761,no
IQTREE_RelTime,Tampere,Finland,CoV2,8,4.041948761,no
IQTREE_RelTime,Tampere,Finland,CoV2,9,5.222450986,no
IQTREE_RelTime,Tampere,Finland,CoV2,10,4.041948761,no
IQTREE_RelTime,Tampere,Finland,CoV2,11,5.222450986,no
IQTREE_RelTime,Tampere,Finland,CoV2,12,9.522752146,no
IQTREE_RelTime,Guangzhou,China,CoV2,1,15.07471229,no
IQTREE_RelTime,Guangzhou,China,CoV2,2,17.06617093,no
IQTREE_RelTime,Guangzhou,China,CoV2,3,10.63415904,no
IQTREE_RelTime,Guangzhou,China,CoV2,4,8.450862698,no
IQTREE_RelTime,Guangzhou,China,CoV2,5,4.19443142,no
IQTREE_RelTime,Guangzhou,China,CoV2,6,3.315388027,no
IQTREE_RelTime,Guangzhou,China,CoV2,7,2.631455452,no
IQTREE_RelTime,Guangzhou,China,CoV2,8,1.682287435,no
IQTREE_RelTime,Guangzhou,China,CoV2,9,2.419469237,no
IQTREE_RelTime,Guangzhou,China,CoV2,10,3.940170214,no
IQTREE_RelTime,Guangzhou,China,CoV2,11,12.89590198,no
IQTREE_RelTime,Guangzhou,China,CoV2,12,17.69499129,no
IQTREE_RelTime,Hong Kong,China,CoV2,1,9.614788434,no
IQTREE_RelTime,Hong Kong,China,CoV2,2,6.082437911,no
IQTREE_RelTime,Hong Kong,China,CoV2,3,5.810014862,no
IQTREE_RelTime,Hong Kong,China,CoV2,4,6.082437911,no
IQTREE_RelTime,Hong Kong,China,CoV2,5,4.801972213,no
IQTREE_RelTime,Hong Kong,China,CoV2,6,5.60840006,no
IQTREE_RelTime,Hong Kong,China,CoV2,7,6.21489988,no
IQTREE_RelTime,Hong Kong,China,CoV2,8,5.74086203,no
IQTREE_RelTime,Hong Kong,China,CoV2,9,9.020756679,no
IQTREE_RelTime,Hong Kong,China,CoV2,10,8.263483131,no
IQTREE_RelTime,Hong Kong,China,CoV2,11,14.7000277,no
IQTREE_RelTime,Hong Kong,China,CoV2,12,18.05991919,no
IQTREE_RelTime,Sarlahi,Nepal,CoV2,1,14.73308164,no
IQTREE_RelTime,Sarlahi,Nepal,CoV2,2,19.20162776,no
IQTREE_RelTime,Sarlahi,Nepal,CoV2,3,8.539338794,no
IQTREE_RelTime,Sarlahi,Nepal,CoV2,4,5.47180956,no
IQTREE_RelTime,Sarlahi,Nepal,CoV2,5,8.290667501,no
IQTREE_RelTime,Sarlahi,Nepal,CoV2,6,5.947286682,no
IQTREE_RelTime,Sarlahi,Nepal,CoV2,7,2.098238619,no
IQTREE_RelTime,Sarlahi,Nepal,CoV2,8,5.10110697,no
IQTREE_RelTime,Sarlahi,Nepal,CoV2,9,7.099882692,no
IQTREE_RelTime,Sarlahi,Nepal,CoV2,10,8.010615179,no
